attraction_id,attraction_name,nearest_station_id,nearest_station_name,distance_to_station_m,pressure_score,lat,lon,category,type,popularity_score,rating,review_count,source_name,original_name,nearest_metro_line,source_url,google_place_id,google_maps_uri,google_website_uri,google_types,include_in_model,exclude_reason,mapping_confidence,visitor_count_score,official_recognition_score,attraction_scale_score,metro_access_score,opening_availability_score,mapping_confidence_score,penalty_score,attraction_score,scoring_note,data_quality_note,osm_type,osm_id,tourism,historic,leisure,amenity,wikidata,wikipedia,google_match_distance_m
P0164,Kyu-Iwasaki-Tei Garden,C13,Yushima,358.6,0.590569,35.7095084,139.7678151,leisure=garden,leisure=garden,13.963,4.2,3393.0,OSM,Kyu-Iwasaki-Tei Garden,Chiyoda,https://www.tokyo-park.or.jp/park/format/index035.html,ChIJ7x2-BSSMGGARahVDg6WIAag,https://maps.google.com/?cid=12106107517801796970&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.tokyo-park.or.jp/park/kyu-iwasaki-tei/index.html,garden|tourist_attraction|historical_landmark|historical_place|point_of_interest|establishment,True,NA,high,0,20,12,12,2,5,0,64.963,"score=65.0/110; visitor=0, google=14.0, official=20, scale=12, metro=12, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,way,577424968.0,NA,NA,garden,NA,Q1358767,ja:旧岩崎邸庭園,53.4
P0165,LIXIL Gallery,G10,Kyobashi,158.5,0.481818,35.6753464,139.7695745,tourism=museum,tourism=museum,0.0,4.1,1053.0,OSM,LIXIL Gallery,Ginza,https://livingculture.lixil.com/gallery/,ChIJqzRct9TyGGARYQp2vROnP_c,https://maps.google.com/?cid=17816142354125818465&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.lixil.co.jp/showroom/kanto/lixil_tokyo/,point_of_interest|establishment,True,NA,high,0,15,16,15,2,5,0,53.0,"score=53.0/110; visitor=0, google=0.0, official=15, scale=16, metro=15, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy. Google Places match is 7506m from original POI coordinate; popularity score set to 0 due to location mismatch.,way,117928766.0,museum,NA,NA,NA,NA,NA,7506.3
P0166,Tokyo Station & Cat face Viewpoint 6F,M17,Tokyo,209.3,0.590299,35.6800689,139.7650998,tourism=viewpoint,tourism=viewpoint,11.933,4.4,1040.0,OSM,Tokyo Station & Cat face Viewpoint 6F,Marunouchi,http://jptower-kitte.jp/kittegarden/,ChIJtZRvRvqLGGARdS57rQP2NEk,https://maps.google.com/?cid=5275111559213559413&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://jptower-kitte.jp/kittegarden/,observation_deck|tourist_attraction|point_of_interest|establishment,True,NA,high,0,15,16,15,2,5,0,64.933,"score=64.9/110; visitor=0, google=11.9, official=15, scale=16, metro=15, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,node,12606699905.0,viewpoint,NA,NA,NA,NA,NA,67.2
P0167,Mitsuo Aida Museum,Y18,Yurakucho,260.5,0.589276,35.6774598,139.7645151,tourism=museum,tourism=museum,11.82,4.4,974.0,OSM,Mitsuo Aida Museum,Yurakucho,https://www.mitsuo.co.jp/museum/index.html,ChIJB_OLk_qLGGARuE5XtkZj8lU,https://maps.google.com/?cid=6193121592945888952&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.mitsuo.co.jp/,art_museum|museum|point_of_interest|establishment,True,NA,high,0,15,16,15,2,5,0,64.82,"score=64.8/110; visitor=0, google=11.8, official=15, scale=16, metro=15, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,node,3666894176.0,museum,NA,NA,NA,Q11582309,ja:相田みつを美術館,31.1
P0168,Gardens Free Guided Tour,C10,Nijubashimae,439.0,0.454545,35.6830719,139.7580866,tourism=attraction,tourism=attraction,0.0,5.0,5433.0,OSM,Gardens Free Guided Tour,Chiyoda,https://www.tokyolocalized.com/,ChIJT0NgR6eOGGARRQCUEuKhtCc,https://maps.google.com/?cid=2861089655633477701&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.tokyolocalized.com/,tour_agency|travel_agency|service|point_of_interest|establishment,True,NA,high,0,15,16,12,2,5,0,50.0,"score=50.0/110; visitor=0, google=0.0, official=15, scale=16, metro=12, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy. Google Places match is 2828m from original POI coordinate; popularity score set to 0 due to location mismatch.,node,4449910691.0,attraction,NA,NA,NA,NA,NA,2827.8
P0169,Alice on Wednesday,F15,MeijiJingumae,134.5,0.588689,35.6673035,139.7042469,tourism=attraction,tourism=attraction,11.756,4.1,938.0,OSM,Alice on Wednesday,Fukutoshin,https://www.aliceonwednesday.jp/,ChIJHwTnTaSMGGAR4KJ0aalZclQ,https://maps.google.com/?cid=6085024630684558048&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.aliceonwednesday.jp/,general_store|pastry_shop|dessert_restaurant|bakery|dessert_shop|confectionery|food_store|store|restaurant|food|point_of_interest|establishment,True,NA,high,0,15,16,15,2,5,0,64.756,"score=64.8/110; visitor=0, google=11.8, official=15, scale=16, metro=15, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,node,4460646696.0,attraction,NA,NA,NA,NA,NA,0.4
P0170,Aoyama St. Grace Cathedral,C04,OmoteSando,196.9,0.588353,35.6646235,139.7095717,tourism=attraction,tourism=attraction,11.719,4.2,918.0,OSM,Aoyama St. Grace Cathedral,Chiyoda,http://www.bestbridal.co.jp/tokyo/stgrace_aoyama/,ChIJidNSQ6CMGGARXqFP7_qy4aE,https://maps.google.com/?cid=11664801300692836702&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.bestbridal.co.jp/tokyo/stgrace_aoyama/,wedding_venue|event_venue|service|point_of_interest|establishment,True,NA,high,0,15,16,15,2,5,0,64.719,"score=64.7/110; visitor=0, google=11.7, official=15, scale=16, metro=15, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,node,4439024091.0,attraction,NA,NA,NA,NA,NA,3.6
P0171,Konica Minolta Planetaria Tokyo,M16,Ginza,136.1,0.588284,35.6735636,139.7624539,tourism=attraction,tourism=attraction,11.711,3.8,914.0,OSM,Konica Minolta Planetaria Tokyo,Marunouchi,https://planetarium.konicaminolta.jp/planetariatokyo/,ChIJ0b8nPiWLGGAR0amvDvu2s2c,https://maps.google.com/?cid=7472517396137224657&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://planetarium.konicaminolta.jp/planetariatokyo/,planetarium|indoor_playground|playground|amusement_center|point_of_interest|establishment,True,NA,high,0,15,16,15,2,5,0,64.711,"score=64.7/110; visitor=0, google=11.7, official=15, scale=16, metro=15, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,node,12318738602.0,attraction,NA,NA,NA,NA,NA,12.7
P0172,Tokyo Ramen Street,M17,Tokyo,327.6,0.587772,35.6803754,139.7678774,tourism=attraction,tourism=attraction,14.655,4.0,5078.0,OSM,東京ラーメンストリート,Marunouchi,https://www.tokyoeki-1bangai.co.jp/street/ramen/,ChIJGeYlX_mLGGARwsJahMe-XZg,https://maps.google.com/?cid=10979141230727447234&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.tokyoeki-1bangai.co.jp/shop/?area=area3&floor=b1f&anchor=1,ramen_restaurant|japanese_restaurant|restaurant|food|point_of_interest|establishment,True,NA,high,0,15,16,12,2,5,0,64.655,"score=64.7/110; visitor=0, google=14.7, official=15, scale=16, metro=12, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,node,4646514992.0,attraction,NA,NA,food_court,Q11524461,ja:東京ラーメンストリート,11.6
P0173,Meiji Shrine Museum,C03,MeijiJingumae,390.2,0.5874,35.6723145,139.7021481,tourism=museum,tourism=museum,10.614,4.2,482.0,OSM,Meiji Shrine Museum,Chiyoda,https://www.meijijingu.or.jp/museum/,ChIJw-yvkzeNGGARjGUxRzKNPKQ,https://maps.google.com/?cid=11834489167905121676&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.meijijingu.or.jp/museum/,museum|point_of_interest|establishment,True,NA,high,0,15,20,12,2,5,0,64.614,"score=64.6/110; visitor=0, google=10.6, official=15, scale=20, metro=12, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,way,1135849071.0,museum,NA,NA,NA,Q127692420,NA,2.7
P0174,YEBISU BREWERY TOKYO,H02,Ebisu,686.7,0.586354,35.643088,139.714541,tourism=museum,tourism=museum,14.499,4.3,4637.0,OSM,YEBISU BREWERY TOKYO,Hibiya,https://www.sapporobeer.jp/brewery/y_museum/,ChIJY24wMRSLGGARdbDv6D2KdHE,https://maps.google.com/?cid=8175311222089953397&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.sapporobeer.jp/brewery/y_museum/index.html,museum|tourist_attraction|bar|point_of_interest|establishment,True,NA,high,0,15,16,12,2,5,0,64.499,"score=64.5/110; visitor=0, google=14.5, official=15, scale=16, metro=12, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,node,1420780290.0,museum,NA,NA,NA,NA,NA,22.2
P0175,National Film Archive of Japan,G10,Kyobashi,135.1,0.586343,35.6755738,139.7706589,tourism=museum,tourism=museum,11.498,4.3,807.0,OSM,National Film Archive of Japan,Ginza,https://www.nfaj.go.jp/,ChIJDTEgTOKLGGARRjeD6dnAoVY,https://maps.google.com/?cid=6242482600670345030&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.nfaj.go.jp/,museum|movie_theater|tourist_attraction|art_museum|point_of_interest|establishment,True,NA,high,0,15,16,15,2,5,0,64.498,"score=64.5/110; visitor=0, google=11.5, official=15, scale=16, metro=15, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,node,1420789601.0,museum,NA,NA,NA,Q51371009,en:National Film Archive of Japan,8.1
P0176,Minato City Local History Museum,N02,Shirokanedai,155.3,0.58555,35.639067,139.7264988,tourism=museum,tourism=museum,11.411,4.3,767.0,OSM,Minato City Local History Museum,Namboku,https://www.minato-rekishi.com/,ChIJRalaHwSLGGARjQinSKHPQCs,https://maps.google.com/?cid=3116719233755973773&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.minato-rekishi.com/,museum|point_of_interest|establishment,True,NA,high,0,15,16,15,2,5,0,64.411,"score=64.4/110; visitor=0, google=11.4, official=15, scale=16, metro=15, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,way,1347559499.0,museum,NA,NA,NA,Q115212362,ja:港区立郷土歴史館,32.7
P0177,Japan Traditional Crafts Centre,Y09,Ikebukuro,148.0,0.481818,35.7288374,139.7093019,tourism=museum,tourism=museum,0.0,4.5,761.0,OSM,伝統工芸 青山スクエア,Yurakucho,https://kougeihin.jp/,ChIJ91khboGMGGARBo42MbnQzg8,https://maps.google.com/?cid=1139077249584500230&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://kougeihin.jp/,point_of_interest|establishment,True,NA,high,0,15,16,15,2,5,0,53.0,"score=53.0/110; visitor=0, google=0.0, official=15, scale=16, metro=15, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy. Google Places match is 6374m from original POI coordinate; popularity score set to 0 due to location mismatch.,node,251055430.0,museum,NA,NA,NA,NA,NA,6374.0
P0178,Stone Lanterns on Omotesandō at Aoyama Dōri,Z02,OmoteSando,22.2,0.481818,35.6652294,139.7121609,tourism=attraction,tourism=attraction,0.0,4.5,761.0,OSM,表参道の石灯籠,Hanzomon,https://kougeihin.jp/,ChIJ91khboGMGGARBo42MbnQzg8,https://maps.google.com/?cid=1139077249584500230&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://kougeihin.jp/,point_of_interest|establishment,True,NA,high,0,15,16,15,2,5,0,53.0,"score=53.0/110; visitor=0, google=0.0, official=15, scale=16, metro=15, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy. Google Places match is 1670m from original POI coordinate; popularity score set to 0 due to location mismatch.,way,819966512.0,attraction,NA,NA,NA,NA,NA,1670.3
P0179,Stone Lanterns on Omotesandō at Aoyama Dōri,Z02,OmoteSando,32.0,0.481818,35.6654252,139.7123143,tourism=attraction,tourism=attraction,0.0,4.5,761.0,OSM,表参道の石灯籠,Hanzomon,https://kougeihin.jp/,ChIJ91khboGMGGARBo42MbnQzg8,https://maps.google.com/?cid=1139077249584500230&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://kougeihin.jp/,point_of_interest|establishment,True,NA,high,0,15,16,15,2,5,0,53.0,"score=53.0/110; visitor=0, google=0.0, official=15, scale=16, metro=15, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy. Google Places match is 1647m from original POI coordinate; popularity score set to 0 due to location mismatch.,way,819966511.0,attraction,NA,NA,NA,NA,NA,1646.8
P0180,Akasaka Gyoen,Z03,AoyamaItchome,564.6,0.418182,35.6770269,139.7278105,leisure=garden,leisure=garden,0.0,4.6,44744.0,OSM,赤坂御苑,Hanzomon,https://www.env.go.jp/garden/shinjukugyoen/index.html,ChIJPyOTG8KMGGARh_IXobWxHmo,https://maps.google.com/?cid=7646744610971579015&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.env.go.jp/garden/shinjukugyoen/index.html,garden|tourist_attraction|state_park|playground|park|point_of_interest|establishment,True,NA,high,0,15,12,12,2,5,0,46.0,"score=46.0/110; visitor=0, google=0.0, official=15, scale=12, metro=12, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy. Google Places match is 1842m from original POI coordinate; popularity score set to 0 due to location mismatch.,way,145119444.0,NA,NA,garden,NA,NA,NA,1842.3
P0181,Science Museum,T08,Takebashi,432.9,0.585147,35.6915625,139.7530799,tourism=museum,tourism=museum,14.366,4.1,4292.0,OSM,Science Museum,Tozai,https://www.jsf.or.jp/,ChIJdfZ2xRKMGGARQSyxv6wfzw8,https://maps.google.com/?cid=1139164057558920257&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.jsf.or.jp/,tourist_attraction|museum|point_of_interest|establishment,True,NA,high,0,15,16,12,2,5,0,64.366,"score=64.4/110; visitor=0, google=14.4, official=15, scale=16, metro=12, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,way,43898324.0,museum,NA,NA,NA,Q10855424,ja:科学技術館,3.1
P0182,Godzilla Store,F13,ShinjukuSanchome,129.5,0.584499,35.69017,139.7060551,tourism=attraction,tourism=attraction,11.295,4.3,717.0,OSM,Godzilla Store,Fukutoshin,https://godzilla.store/tokyo/,ChIJEQrVRNuMGGARJk8t1r_5zt4,https://maps.google.com/?cid=16055044323949760294&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://godzilla.store/tokyo/,toy_store|store|point_of_interest|establishment,True,NA,high,0,15,16,15,2,5,0,64.295,"score=64.3/110; visitor=0, google=11.3, official=15, scale=16, metro=15, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,node,6127218291.0,attraction,NA,NA,NA,NA,NA,0.6
P0183,Creative Museum Tokyo,G10,Kyobashi,214.2,0.584236,35.6781695,139.7716493,tourism=museum,tourism=museum,11.266,4.2,705.0,OSM,Creative Museum Tokyo,Ginza,https://www.creative-museum.tokyo/,ChIJocRqFr-LGGARmVhVGLXS0L0,https://maps.google.com/?cid=13677663743563356313&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://creative-museum.tokyo/,museum|art_gallery|art_museum|point_of_interest|establishment,True,NA,high,0,15,16,15,2,5,0,64.266,"score=64.3/110; visitor=0, google=11.3, official=15, scale=16, metro=15, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,node,12767832234.0,museum,NA,NA,NA,NA,NA,15.3
P0184,Cherry Blossom Viewing,N01,Meguro,483.1,0.583728,35.6338144,139.7105706,tourism=attraction,tourism=attraction,14.21,4.4,3919.0,OSM,Cherry Blossom Viewing,Namboku,https://tokyo-meguro.net/megurogawanosakuranamiki/,ChIJNVZtkB-LGGAR6Pz2MxHkSFY,https://maps.google.com/?cid=6217470048122371304&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://tokyo-meguro.net/megurogawanosakuranamiki/,scenic_spot|tourist_attraction|point_of_interest|establishment,True,NA,high,0,15,16,12,2,5,0,64.21,"score=64.2/110; visitor=0, google=14.2, official=15, scale=16, metro=12, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,node,6309003795.0,attraction,NA,NA,NA,NA,NA,293.0
P0185,Kappabashi Kitchenware Town,G18,Tawaramachi,502.1,0.583405,35.7142625,139.7887938,shopping_street,tourist_attraction|market|point_of_interest|establishment,16.175,4.3,12303.0,curated_representative,合羽橋道具街,Ginza,https://www.kappabashi.or.jp/en/,ChIJXYV-6JWOGGAR85vIZbM1RCE,https://maps.google.com/?cid=2397099946291010547&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.kappabashi.or.jp/,tourist_attraction|market|point_of_interest|establishment,True,NA,high,0,15,12,12,4,5,0,64.175,"score=64.2/110; visitor=0, google=16.2, official=15, scale=12, metro=12, opening=4, mapping=5, penalty=0","Opening hours are coarse modeling assumptions for a district, facility, or variable schedule. No reliable annual visitor count found; included as representative tourism proxy. Opening hours are coarse modeling assumptions for a district, commercial area, or variable facility schedule.",NA,NA,NA,NA,NA,NA,NA,NA,416.3
P0186,Cherry Blossom Viewing,Z06,Kudanshita,485.4,0.583036,35.6922741,139.7474966,tourism=attraction,tourism=attraction,14.134,4.2,3749.0,OSM,Cherry Blossom Viewing,Hanzomon,https://www.env.go.jp/garden/kokyogaien/2_guide/kitanomarukoen_area_guide_map.html,ChIJdY2VgwCNGGARk0lN_mSDtuU,https://maps.google.com/?cid=16552561950233282963&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.env.go.jp/garden/kokyogaien/2_guide/kitanomarukoen_area_guide_map.html,national_park|park|point_of_interest|establishment,True,NA,high,0,15,16,12,2,5,0,64.134,"score=64.1/110; visitor=0, google=14.1, official=15, scale=16, metro=12, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,node,6309003796.0,attraction,NA,NA,NA,NA,NA,277.1
P0187,RETRO:G Retro Games (GiGO 6F),G14,Suehirocho,403.1,0.582885,35.6992152,139.7709513,tourism=attraction,tourism=attraction,14.117,4.1,3713.0,OSM,RETRO:G Retro Games (GiGO 6F),Ginza,https://tempo.gendagigo.jp/retrog/,ChIJR-PMBx2MGGARPFrgtULaJB0,https://maps.google.com/?cid=2100043306315569724&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.gigo.co.jp/shops/akihabara3/?utm_campaign=mov&utm_medium=GBP&utm_source=website-button,video_arcade|point_of_interest|establishment,True,NA,high,0,15,16,12,2,5,0,64.117,"score=64.1/110; visitor=0, google=14.1, official=15, scale=16, metro=12, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,node,10799656705.0,attraction,NA,NA,NA,NA,NA,3.4
P0188,Crossing View & Rooftop Lounge MAG8,Z01,Shibuya,29.1,0.582752,35.6596594,139.7008409,tourism=viewpoint,tourism=viewpoint,11.103,4.0,641.0,OSM,Crossing View & Rooftop Lounge MAG8,Hanzomon,https://magnetbyshibuya109.jp/shop/shibuya-mag8,ChIJdYXh9pOLGGAR_bVOkC6n0T8,https://maps.google.com/?cid=4598640512953398781&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://magnetbyshibuya109.jp/MAG8/,observation_deck|restaurant|food|point_of_interest|establishment,True,NA,high,0,15,16,15,2,5,0,64.103,"score=64.1/110; visitor=0, google=11.1, official=15, scale=16, metro=15, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,node,12417634001.0,viewpoint,NA,NA,NA,NA,NA,1.8
P0189,"Museum of the Imperial Collections, Sannomaru Shozokan",C11,Otemachi,417.2,0.582507,35.6865373,139.7589461,museum_historic_site,tourist_attraction|art_museum|museum|point_of_interest|establishment,11.076,4.2,631.0,curated_representative,皇居三の丸尚蔵館,Chiyoda,https://shozokan.nich.go.jp/en/,ChIJPfFaQhOMGGARTfig6X5OJvM,https://maps.google.com/?cid=17520777707323979853&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://shozokan.nich.go.jp/,tourist_attraction|art_museum|museum|point_of_interest|establishment,True,NA,high,0,20,12,12,4,5,0,64.076,"score=64.1/110; visitor=0, google=11.1, official=20, scale=12, metro=12, opening=4, mapping=5, penalty=0",Imperial Palace cultural attraction near Otemachi/Takebashi. No reliable annual visitor count found; included as representative tourism proxy.,NA,NA,NA,NA,NA,NA,NA,NA,29.6
P0190,KIMONO RENTAL TOKYO MAIKOYA Asakusa,G18,Tawaramachi,301.2,0.582268,35.7119207,139.7925502,tourism=attraction,tourism=attraction,14.049,5.0,3569.0,OSM,KIMONO RENTAL TOKYO MAIKOYA Asakusa,Ginza,https://mai-ko.com/,ChIJXSg6T06NGGARsLq_Vmf8tnI,https://maps.google.com/?cid=8266071686852360880&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://mai-ko.com/,tea_house|point_of_interest|establishment,True,NA,high,0,15,16,12,2,5,0,64.049,"score=64.0/110; visitor=0, google=14.0, official=15, scale=16, metro=12, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,node,12850213779.0,attraction,NA,NA,NA,NA,NA,21.6
P0191,KIMONO TEA CEREMONY MAIKOYA TOKYO,G18,Tawaramachi,300.8,0.582268,35.7119393,139.7925193,tourism=attraction,tourism=attraction,14.049,5.0,3569.0,OSM,KIMONO TEA CEREMONY MAIKOYA TOKYO,Ginza,https://mai-ko.com/,ChIJXSg6T06NGGARsLq_Vmf8tnI,https://maps.google.com/?cid=8266071686852360880&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://mai-ko.com/,tea_house|point_of_interest|establishment,True,NA,high,0,15,16,12,2,5,0,64.049,"score=64.0/110; visitor=0, google=14.0, official=15, scale=16, metro=12, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,node,12850287785.0,attraction,NA,NA,NA,NA,NA,24.5
