from_station_id,to_station_id,fare_yen,fare_source
E09,Y24,338,Calculated via Official Fare Rules & Distance
E09,Z01,296,Calculated via Official Fare Rules & Distance
E09,Z02,296,Calculated via Official Fare Rules & Distance
E09,Z03,296,Calculated via Official Fare Rules & Distance
E09,Z04,296,Calculated via Official Fare Rules & Distance
E09,Z05,296,Calculated via Official Fare Rules & Distance
E09,Z06,296,Calculated via Official Fare Rules & Distance
E09,Z07,296,Calculated via Official Fare Rules & Distance
E09,Z08,296,Calculated via Official Fare Rules & Distance
E09,Z09,178,Calculated via Official Fare Rules & Distance
E09,Z10,178,Calculated via Official Fare Rules & Distance
E09,Z11,296,Calculated via Official Fare Rules & Distance
E09,Z12,296,Calculated via Official Fare Rules & Distance
E09,Z13,296,Calculated via Official Fare Rules & Distance
E09,Z14,230,Calculated via Official Fare Rules & Distance
E10,A01,364,Calculated via Official Fare Rules & Distance
E10,A02,364,Calculated via Official Fare Rules & Distance
E10,A03,364,Calculated via Official Fare Rules & Distance
E10,A04,364,Calculated via Official Fare Rules & Distance
E10,A05,338,Calculated via Official Fare Rules & Distance
E10,A06,338,Calculated via Official Fare Rules & Distance
E10,A07,338,Calculated via Official Fare Rules & Distance
E10,A08,296,Calculated via Official Fare Rules & Distance
E10,A09,296,Calculated via Official Fare Rules & Distance
E10,A10,296,Calculated via Official Fare Rules & Distance
E10,A11,296,Calculated via Official Fare Rules & Distance
E10,A12,296,Calculated via Official Fare Rules & Distance
E10,A13,296,Calculated via Official Fare Rules & Distance
E10,A14,188,Calculated via Official Fare Rules & Distance
E10,A15,188,Calculated via Official Fare Rules & Distance
E10,A16,188,Calculated via Official Fare Rules & Distance
E10,A17,188,Calculated via Official Fare Rules & Distance
E10,A18,188,Calculated via Official Fare Rules & Distance
E10,A19,188,Calculated via Official Fare Rules & Distance
E10,A20,188,Calculated via Official Fare Rules & Distance
E10,C01,338,Calculated via Official Fare Rules & Distance
E10,C02,338,Calculated via Official Fare Rules & Distance
E10,C03,296,Calculated via Official Fare Rules & Distance
E10,C04,296,Calculated via Official Fare Rules & Distance
E10,C05,296,Calculated via Official Fare Rules & Distance
E10,C06,296,Calculated via Official Fare Rules & Distance
E10,C07,296,Calculated via Official Fare Rules & Distance
E10,C08,296,Calculated via Official Fare Rules & Distance
E10,C09,296,Calculated via Official Fare Rules & Distance
E10,C10,296,Calculated via Official Fare Rules & Distance
E10,C11,296,Calculated via Official Fare Rules & Distance
E10,C12,296,Calculated via Official Fare Rules & Distance
E10,C13,296,Calculated via Official Fare Rules & Distance
E10,C14,296,Calculated via Official Fare Rules & Distance
E10,C15,296,Calculated via Official Fare Rules & Distance
E10,C16,296,Calculated via Official Fare Rules & Distance
E10,C17,296,Calculated via Official Fare Rules & Distance
E10,C18,296,Calculated via Official Fare Rules & Distance
E10,C19,296,Calculated via Official Fare Rules & Distance
E10,C20,338,Calculated via Official Fare Rules & Distance
E10,E01,296,Calculated via Official Fare Rules & Distance
E10,E02,296,Calculated via Official Fare Rules & Distance
E10,E03,230,Calculated via Official Fare Rules & Distance
E10,E04,230,Calculated via Official Fare Rules & Distance
E10,E05,230,Calculated via Official Fare Rules & Distance
E10,E06,188,Calculated via Official Fare Rules & Distance
E10,E07,188,Calculated via Official Fare Rules & Distance
E10,E08,188,Calculated via Official Fare Rules & Distance
E10,E09,188,Calculated via Official Fare Rules & Distance
E10,E11,188,Calculated via Official Fare Rules & Distance
E10,E12,188,Calculated via Official Fare Rules & Distance
E10,E13,188,Calculated via Official Fare Rules & Distance
E10,E14,188,Calculated via Official Fare Rules & Distance
E10,E15,230,Calculated via Official Fare Rules & Distance
E10,E16,230,Calculated via Official Fare Rules & Distance
E10,E17,230,Calculated via Official Fare Rules & Distance
E10,E18,230,Calculated via Official Fare Rules & Distance
E10,E19,296,Calculated via Official Fare Rules & Distance
E10,E20,296,Calculated via Official Fare Rules & Distance
E10,E21,338,Calculated via Official Fare Rules & Distance
E10,E22,296,Calculated via Official Fare Rules & Distance
E10,E23,296,Calculated via Official Fare Rules & Distance
E10,E24,296,Calculated via Official Fare Rules & Distance
E10,E25,296,Calculated via Official Fare Rules & Distance
E10,E26,296,Calculated via Official Fare Rules & Distance
E10,E27,296,Calculated via Official Fare Rules & Distance
E10,E28,296,Calculated via Official Fare Rules & Distance
E10,E29,296,Calculated via Official Fare Rules & Distance
E10,E30,296,Calculated via Official Fare Rules & Distance
E10,E31,338,Calculated via Official Fare Rules & Distance
E10,E32,338,Calculated via Official Fare Rules & Distance
E10,E33,338,Calculated via Official Fare Rules & Distance
E10,E34,364,Calculated via Official Fare Rules & Distance
E10,E35,364,Calculated via Official Fare Rules & Distance
E10,E36,364,Calculated via Official Fare Rules & Distance
E10,E37,364,Calculated via Official Fare Rules & Distance
E10,E38,364,Calculated via Official Fare Rules & Distance
E10,F01,416,Calculated via Official Fare Rules & Distance
E10,F02,364,Calculated via Official Fare Rules & Distance
E10,F03,364,Calculated via Official Fare Rules & Distance
E10,F04,364,Calculated via Official Fare Rules & Distance
E10,F05,338,Calculated via Official Fare Rules & Distance
E10,F06,338,Calculated via Official Fare Rules & Distance
E10,F07,338,Calculated via Official Fare Rules & Distance
E10,F08,338,Calculated via Official Fare Rules & Distance
E10,F09,296,Calculated via Official Fare Rules & Distance
E10,F10,296,Calculated via Official Fare Rules & Distance
E10,F11,296,Calculated via Official Fare Rules & Distance
E10,F12,296,Calculated via Official Fare Rules & Distance
E10,F13,296,Calculated via Official Fare Rules & Distance
E10,F14,296,Calculated via Official Fare Rules & Distance
E10,F15,296,Calculated via Official Fare Rules & Distance
E10,F16,296,Calculated via Official Fare Rules & Distance
E10,G01,296,Calculated via Official Fare Rules & Distance
E10,G02,296,Calculated via Official Fare Rules & Distance
E10,G03,296,Calculated via Official Fare Rules & Distance
E10,G04,296,Calculated via Official Fare Rules & Distance
E10,G05,296,Calculated via Official Fare Rules & Distance
E10,G06,296,Calculated via Official Fare Rules & Distance
E10,G07,296,Calculated via Official Fare Rules & Distance
E10,G08,296,Calculated via Official Fare Rules & Distance
E10,G09,296,Calculated via Official Fare Rules & Distance
E10,G10,296,Calculated via Official Fare Rules & Distance
E10,G11,296,Calculated via Official Fare Rules & Distance
E10,G12,296,Calculated via Official Fare Rules & Distance
E10,G13,296,Calculated via Official Fare Rules & Distance
E10,G14,296,Calculated via Official Fare Rules & Distance
E10,G15,188,Calculated via Official Fare Rules & Distance
E10,G16,296,Calculated via Official Fare Rules & Distance
E10,G17,296,Calculated via Official Fare Rules & Distance
E10,G18,296,Calculated via Official Fare Rules & Distance
E10,G19,188,Calculated via Official Fare Rules & Distance
E10,H01,338,Calculated via Official Fare Rules & Distance
E10,H02,338,Calculated via Official Fare Rules & Distance
E10,H03,338,Calculated via Official Fare Rules & Distance
E10,H04,296,Calculated via Official Fare Rules & Distance
E10,H05,296,Calculated via Official Fare Rules & Distance
E10,H06,296,Calculated via Official Fare Rules & Distance
E10,H07,296,Calculated via Official Fare Rules & Distance
E10,H08,296,Calculated via Official Fare Rules & Distance
E10,H09,296,Calculated via Official Fare Rules & Distance
E10,H10,296,Calculated via Official Fare Rules & Distance
E10,H11,296,Calculated via Official Fare Rules & Distance
E10,H12,296,Calculated via Official Fare Rules & Distance
E10,H13,188,Calculated via Official Fare Rules & Distance
E10,H14,296,Calculated via Official Fare Rules & Distance
E10,H15,296,Calculated via Official Fare Rules & Distance
E10,H16,188,Calculated via Official Fare Rules & Distance
E10,H17,296,Calculated via Official Fare Rules & Distance
E10,H18,296,Calculated via Official Fare Rules & Distance
E10,H19,296,Calculated via Official Fare Rules & Distance
E10,H20,296,Calculated via Official Fare Rules & Distance
E10,H21,296,Calculated via Official Fare Rules & Distance
E10,H22,296,Calculated via Official Fare Rules & Distance
E10,I01,338,Calculated via Official Fare Rules & Distance
E10,I02,338,Calculated via Official Fare Rules & Distance
E10,I03,338,Calculated via Official Fare Rules & Distance
E10,I04,296,Calculated via Official Fare Rules & Distance
E10,I05,296,Calculated via Official Fare Rules & Distance
E10,I06,296,Calculated via Official Fare Rules & Distance
E10,I07,296,Calculated via Official Fare Rules & Distance
E10,I08,296,Calculated via Official Fare Rules & Distance
E10,I09,296,Calculated via Official Fare Rules & Distance
E10,I10,296,Calculated via Official Fare Rules & Distance
E10,I11,188,Calculated via Official Fare Rules & Distance
E10,I12,188,Calculated via Official Fare Rules & Distance
E10,I13,230,Calculated via Official Fare Rules & Distance
E10,I14,230,Calculated via Official Fare Rules & Distance
E10,I15,230,Calculated via Official Fare Rules & Distance
E10,I16,230,Calculated via Official Fare Rules & Distance
E10,I17,230,Calculated via Official Fare Rules & Distance
E10,I18,282,Calculated via Official Fare Rules & Distance
E10,I19,282,Calculated via Official Fare Rules & Distance
E10,I20,282,Calculated via Official Fare Rules & Distance
E10,I21,282,Calculated via Official Fare Rules & Distance
E10,I22,282,Calculated via Official Fare Rules & Distance
E10,I23,282,Calculated via Official Fare Rules & Distance
E10,I24,335,Calculated via Official Fare Rules & Distance
E10,I25,335,Calculated via Official Fare Rules & Distance
E10,I26,335,Calculated via Official Fare Rules & Distance
E10,I27,335,Calculated via Official Fare Rules & Distance
E10,M01,364,Calculated via Official Fare Rules & Distance
E10,M02,338,Calculated via Official Fare Rules & Distance
E10,M03,338,Calculated via Official Fare Rules & Distance
E10,M04,338,Calculated via Official Fare Rules & Distance
E10,M05,296,Calculated via Official Fare Rules & Distance
E10,M06,296,Calculated via Official Fare Rules & Distance
E10,M07,296,Calculated via Official Fare Rules & Distance
E10,M08,296,Calculated via Official Fare Rules & Distance
E10,M09,296,Calculated via Official Fare Rules & Distance
E10,M10,296,Calculated via Official Fare Rules & Distance
E10,M11,188,Calculated via Official Fare Rules & Distance
E10,M12,296,Calculated via Official Fare Rules & Distance
E10,M13,296,Calculated via Official Fare Rules & Distance
E10,M14,296,Calculated via Official Fare Rules & Distance
E10,M15,296,Calculated via Official Fare Rules & Distance
E10,M16,296,Calculated via Official Fare Rules & Distance
E10,M17,296,Calculated via Official Fare Rules & Distance
E10,M18,296,Calculated via Official Fare Rules & Distance
E10,M19,296,Calculated via Official Fare Rules & Distance
E10,M20,296,Calculated via Official Fare Rules & Distance
E10,M21,188,Calculated via Official Fare Rules & Distance
E10,M22,296,Calculated via Official Fare Rules & Distance
E10,M23,296,Calculated via Official Fare Rules & Distance
E10,M24,296,Calculated via Official Fare Rules & Distance
E10,M25,296,Calculated via Official Fare Rules & Distance
E10,Mb03,338,Calculated via Official Fare Rules & Distance
E10,Mb04,338,Calculated via Official Fare Rules & Distance
E10,Mb05,296,Calculated via Official Fare Rules & Distance
E10,N01,338,Calculated via Official Fare Rules & Distance
E10,N02,338,Calculated via Official Fare Rules & Distance
E10,N03,338,Calculated via Official Fare Rules & Distance
E10,N04,296,Calculated via Official Fare Rules & Distance
E10,N05,296,Calculated via Official Fare Rules & Distance
E10,N06,296,Calculated via Official Fare Rules & Distance
E10,N07,296,Calculated via Official Fare Rules & Distance
E10,N08,296,Calculated via Official Fare Rules & Distance
E10,N09,296,Calculated via Official Fare Rules & Distance
E10,N10,188,Calculated via Official Fare Rules & Distance
E10,N11,188,Calculated via Official Fare Rules & Distance
E10,N12,296,Calculated via Official Fare Rules & Distance
E10,N13,296,Calculated via Official Fare Rules & Distance
E10,N14,296,Calculated via Official Fare Rules & Distance
E10,N15,296,Calculated via Official Fare Rules & Distance
E10,N16,338,Calculated via Official Fare Rules & Distance
E10,N17,338,Calculated via Official Fare Rules & Distance
E10,N18,338,Calculated via Official Fare Rules & Distance
E10,N19,364,Calculated via Official Fare Rules & Distance
E10,S01,296,Calculated via Official Fare Rules & Distance
E10,S02,296,Calculated via Official Fare Rules & Distance
E10,S03,296,Calculated via Official Fare Rules & Distance
E10,S04,296,Calculated via Official Fare Rules & Distance
E10,S05,296,Calculated via Official Fare Rules & Distance
E10,S06,296,Calculated via Official Fare Rules & Distance
